model,canonical_drug_id,drug_name,pred_rank,pred_label_regression,smiles,supported_target_axes,reference_kind,is_reference_drug,is_validation_treatment_drug,direct_external_validation_possible,oral,parenteral,topical,black_box_warning,max_phase,n_assays_tested,n_pass,n_caution,n_nodata,safety_score,toxicity_flag_count,flags,step7_keep,step7_decision
LightGBM,CHEMBL4297865,ABIVERTINIB,11,-7.819116197037585,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,JAK1,,False,False,False,0,0,0,0,,0,0,0,22,5.0,0,,True,pass_admet_gate
LightGBM,CHEMBL4066193,ATINVICITINIB,12,-7.809056339598468,COc1cc(Nc2nn([C@H]3COCC[C@@H]3C#N)cc2C(N)=O)cc(F)n1,,,False,False,False,0,0,0,0,,0,0,0,22,5.0,0,,True,pass_admet_gate
LightGBM,CHEMBL3900554,BMS-986142,13,-7.790154143087497,Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,JAK2,,False,False,False,0,0,0,0,,0,0,0,22,5.0,0,,True,pass_admet_gate
LightGBM,CHEMBL5077961,MILREBRUTINIB,14,-7.666026428053249,Nc1nc(-c2cccc(-n3ccc4cc(C5CC5)cc(F)c4c3=O)c2CO)c2cc(C3=CCN(C4COC4)CC3)[nH]c2n1,,,False,False,False,0,0,0,0,,0,0,0,22,5.0,0,,True,pass_admet_gate
LightGBM,CHEMBL221959,TOFACITINIB,15,-7.600656071393736,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,,approved_small_molecule,True,False,False,0,0,0,0,,1,1,0,21,10.0,0,,True,pass_admet_gate
LightGBM,CHEMBL3301625,SPEBRUTINIB,16,-7.59107593382011,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,,,False,False,False,0,0,0,0,,0,0,0,22,5.0,0,,True,pass_admet_gate
LightGBM,CHEMBL4447181,LONDAMOCITINIB,17,-7.514543150822308,COC[C@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3F)c[nH]c12)N1CCN(C)CC1,JAK2,,False,False,False,0,0,0,0,,0,0,0,22,5.0,0,,True,pass_admet_gate
LightGBM,CHEMBL3989927,IBERDOMIDE,18,-7.400808644217561,O=C1CC[C@H](N2Cc3c(OCc4ccc(CN5CCOCC5)cc4)cccc3C2=O)C(=O)N1,,,False,False,False,0,0,0,0,,0,0,0,22,5.0,0,,True,pass_admet_gate
LightGBM,CHEMBL2105759,BARICITINIB,19,-7.251625709575538,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,,approved_small_molecule,True,False,False,0,0,0,0,,0,0,0,22,5.0,0,,True,pass_admet_gate
LightGBM,CHEMBL4650323,TOLEBRUTINIB,20,-7.242481333140203,C=CC(=O)N1CCC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccc32)C1,,,False,False,False,0,0,0,0,,0,0,0,22,5.0,0,,True,pass_admet_gate
LightGBM,CHEMBL1287853,FEDRATINIB,21,-7.185255346840454,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,,clinical_anchor,True,False,False,0,0,0,0,,2,2,0,20,10.0,0,,True,pass_admet_gate
LightGBM,CHEMBL3622821,UPADACITINIB,22,-7.119468347519483,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,,approved_small_molecule,True,False,False,0,0,0,0,,0,0,0,22,5.0,0,,True,pass_admet_gate
LightGBM,CHEMBL603469,LESTAURTINIB,23,-7.001971986406521,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,,,False,False,False,0,0,0,0,,0,0,0,22,5.0,0,,True,pass_admet_gate
LightGBM,CHEMBL495727,AT-9283,24,-6.901518652077899,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,,,False,False,False,0,0,0,0,,4,4,0,18,10.0,0,,True,pass_admet_gate
LightGBM,CHEMBL4483575,REMIBRUTINIB,25,-6.899900095367967,C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,,,False,False,False,0,0,0,0,,0,0,0,22,5.0,0,,True,pass_admet_gate
LightGBM,CHEMBL2035187,PACRITINIB,26,-6.896598578550564,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,JAK1,,False,False,False,0,0,0,0,,0,0,0,22,5.0,0,,True,pass_admet_gate
LightGBM,CHEMBL4163691,POSELTINIB,27,-6.895301143979699,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccoc23)c1,,,False,False,False,0,0,0,0,,0,0,0,22,5.0,0,,True,pass_admet_gate
LightGBM,CHEMBL191003,JNJ-7706621,28,-6.89467232755165,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,JAK2,,False,False,False,0,0,0,0,,2,2,0,20,10.0,0,,True,pass_admet_gate
LightGBM,CHEMBL3786343,OLMUTINIB,29,-6.876245143822739,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1,,,False,False,False,0,0,0,0,,0,0,0,22,5.0,0,,True,pass_admet_gate
LightGBM,CHEMBL4298138,REPOTRECTINIB,30,-6.8548585501871955,C[C@H]1CNC(=O)c2cnn3ccc(nc23)N[C@H](C)c2cc(F)ccc2O1,,,False,False,False,0,0,0,0,,0,0,0,22,5.0,0,,True,pass_admet_gate
